action	modality	subject	session	source_path	dest_path
COPY	T2w	sub-93292	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93292_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-93292/ses-1/anat/sub-93292_ses-1_T2w.nii.gz
COPY	T2w	sub-93292	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93292_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-93292/ses-1/anat/sub-93292_ses-1_T2w.json
COPY	T1w	sub-20386	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20386_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20386/ses-1/anat/sub-20386_ses-1_T1w.nii.gz
COPY	T1w	sub-20386	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20386_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-20386/ses-1/anat/sub-20386_ses-1_T1w.json
COPY	T1w	sub-97271	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-97271_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-97271/ses-1/anat/sub-97271_ses-1_T1w.nii.gz
COPY	T1w	sub-97271	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-97271_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-97271/ses-1/anat/sub-97271_ses-1_T1w.json
COPY	T2w	sub-126389	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-126389_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-126389/ses-1/anat/sub-126389_ses-1_T2w.nii.gz
COPY	T2w	sub-126389	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-126389_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-126389/ses-1/anat/sub-126389_ses-1_T2w.json
COPY	T1w	sub-126921	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-126921_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-126921/ses-1/anat/sub-126921_ses-1_T1w.nii.gz
COPY	T1w	sub-126921	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-126921_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-126921/ses-1/anat/sub-126921_ses-1_T1w.json
COPY	T1w	sub-87538	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87538_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-87538/ses-1/anat/sub-87538_ses-1_T1w.nii.gz
COPY	T1w	sub-87538	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87538_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-87538/ses-1/anat/sub-87538_ses-1_T1w.json
COPY	T2w	sub-94492	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-94492_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-94492/ses-1/anat/sub-94492_ses-1_T2w.nii.gz
COPY	T2w	sub-94492	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-94492_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-94492/ses-1/anat/sub-94492_ses-1_T2w.json
COPY	T1w	sub-121670	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-121670_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-121670/ses-1/anat/sub-121670_ses-1_T1w.nii.gz
COPY	T1w	sub-121670	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-121670_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-121670/ses-1/anat/sub-121670_ses-1_T1w.json
COPY	T1w	sub-128061	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-128061_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-128061/ses-1/anat/sub-128061_ses-1_T1w.nii.gz
COPY	T1w	sub-128061	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-128061_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-128061/ses-1/anat/sub-128061_ses-1_T1w.json
COPY	T1w	sub-20888	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20888_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20888/ses-1/anat/sub-20888_ses-1_T1w.nii.gz
COPY	T1w	sub-20888	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20888_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-20888/ses-1/anat/sub-20888_ses-1_T1w.json
COPY	T1w	sub-128154	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-128154_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-128154/ses-1/anat/sub-128154_ses-1_T1w.nii.gz
COPY	T1w	sub-128154	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-128154_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-128154/ses-1/anat/sub-128154_ses-1_T1w.json
COPY	T1w	sub-104785	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-104785_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-104785/ses-1/anat/sub-104785_ses-1_T1w.nii.gz
COPY	T1w	sub-104785	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-104785_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-104785/ses-1/anat/sub-104785_ses-1_T1w.json
COPY	T2w	sub-93517	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93517_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-93517/ses-1/anat/sub-93517_ses-1_T2w.nii.gz
COPY	T2w	sub-93517	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93517_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-93517/ses-1/anat/sub-93517_ses-1_T2w.json
COPY	T1w	sub-92927	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-92927_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-92927/ses-1/anat/sub-92927_ses-1_T1w.nii.gz
COPY	T1w	sub-92927	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-92927_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-92927/ses-1/anat/sub-92927_ses-1_T1w.json
COPY	T2w	sub-87538	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87538_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-87538/ses-1/anat/sub-87538_ses-1_T2w.nii.gz
COPY	T2w	sub-87538	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87538_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-87538/ses-1/anat/sub-87538_ses-1_T2w.json
COPY	T1w	sub-112694	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-112694_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-112694/ses-1/anat/sub-112694_ses-1_T1w.nii.gz
COPY	T1w	sub-112694	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-112694_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-112694/ses-1/anat/sub-112694_ses-1_T1w.json
COPY	T1w	sub-20153	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20153_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20153/ses-1/anat/sub-20153_ses-1_T1w.nii.gz
COPY	T1w	sub-20153	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20153_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-20153/ses-1/anat/sub-20153_ses-1_T1w.json
COPY	T2w	sub-92554	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-92554_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-92554/ses-1/anat/sub-92554_ses-1_T2w.nii.gz
COPY	T2w	sub-92554	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-92554_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-92554/ses-1/anat/sub-92554_ses-1_T2w.json
COPY	T2w	sub-92927	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-92927_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-92927/ses-1/anat/sub-92927_ses-1_T2w.nii.gz
COPY	T2w	sub-92927	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-92927_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-92927/ses-1/anat/sub-92927_ses-1_T2w.json
COPY	T1w	sub-20120	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20120_ses-1_run-01_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20120/ses-1/anat/sub-20120_ses-1_run-01_T1w.nii.gz
COPY	T1w	sub-20120	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20120_ses-1_run-01_T1w.json	/cbica/projects/grmpy/data/bids/sub-20120/ses-1/anat/sub-20120_ses-1_run-01_T1w.json
COPY	T1w	sub-109521	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-109521_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-109521/ses-1/anat/sub-109521_ses-1_T1w.nii.gz
COPY	T1w	sub-109521	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-109521_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-109521/ses-1/anat/sub-109521_ses-1_T1w.json
COPY	T1w	sub-127305	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-127305_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-127305/ses-1/anat/sub-127305_ses-1_T1w.nii.gz
COPY	T1w	sub-127305	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-127305_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-127305/ses-1/anat/sub-127305_ses-1_T1w.json
COPY	T1w	sub-130687	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-130687_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-130687/ses-1/anat/sub-130687_ses-1_T1w.nii.gz
COPY	T1w	sub-130687	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-130687_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-130687/ses-1/anat/sub-130687_ses-1_T1w.json
COPY	T2w	sub-20189	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20189_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20189/ses-1/anat/sub-20189_ses-1_T2w.nii.gz
COPY	T2w	sub-20189	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20189_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-20189/ses-1/anat/sub-20189_ses-1_T2w.json
COPY	T1w	sub-87445	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87445_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-87445/ses-1/anat/sub-87445_ses-1_T1w.nii.gz
COPY	T1w	sub-87445	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87445_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-87445/ses-1/anat/sub-87445_ses-1_T1w.json
COPY	T1w	sub-84103	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-84103_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-84103/ses-1/anat/sub-84103_ses-1_T1w.nii.gz
COPY	T1w	sub-84103	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-84103_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-84103/ses-1/anat/sub-84103_ses-1_T1w.json
COPY	T1w	sub-93406	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93406_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-93406/ses-1/anat/sub-93406_ses-1_T1w.nii.gz
COPY	T1w	sub-93406	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93406_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-93406/ses-1/anat/sub-93406_ses-1_T1w.json
COPY	T1w	sub-129405	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-129405_ses-1_run-01_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-129405/ses-1/anat/sub-129405_ses-1_run-01_T1w.nii.gz
COPY	T1w	sub-129405	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-129405_ses-1_run-01_T1w.json	/cbica/projects/grmpy/data/bids/sub-129405/ses-1/anat/sub-129405_ses-1_run-01_T1w.json
COPY	T2w	sub-114713	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-114713_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-114713/ses-1/anat/sub-114713_ses-1_T2w.nii.gz
COPY	T2w	sub-114713	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-114713_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-114713/ses-1/anat/sub-114713_ses-1_T2w.json
COPY	T2w	sub-110168	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-110168_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-110168/ses-1/anat/sub-110168_ses-1_T2w.nii.gz
COPY	T2w	sub-110168	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-110168_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-110168/ses-1/anat/sub-110168_ses-1_T2w.json
COPY	T2w	sub-127008	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-127008_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-127008/ses-1/anat/sub-127008_ses-1_T2w.nii.gz
COPY	T2w	sub-127008	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-127008_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-127008/ses-1/anat/sub-127008_ses-1_T2w.json
COPY	T1w	sub-82063	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-82063_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-82063/ses-1/anat/sub-82063_ses-1_T1w.nii.gz
COPY	T1w	sub-82063	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-82063_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-82063/ses-1/anat/sub-82063_ses-1_T1w.json
COPY	T1w	sub-87990	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87990_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-87990/ses-1/anat/sub-87990_ses-1_T1w.nii.gz
COPY	T1w	sub-87990	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87990_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-87990/ses-1/anat/sub-87990_ses-1_T1w.json
COPY	T2w	sub-114709	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-114709_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-114709/ses-1/anat/sub-114709_ses-1_T2w.nii.gz
COPY	T2w	sub-114709	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-114709_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-114709/ses-1/anat/sub-114709_ses-1_T2w.json
COPY	T1w	sub-88209	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-88209_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-88209/ses-1/anat/sub-88209_ses-1_T1w.nii.gz
COPY	T1w	sub-88209	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-88209_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-88209/ses-1/anat/sub-88209_ses-1_T1w.json
COPY	T1w	sub-103679	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-103679_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-103679/ses-1/anat/sub-103679_ses-1_T1w.nii.gz
COPY	T1w	sub-103679	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-103679_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-103679/ses-1/anat/sub-103679_ses-1_T1w.json
COPY	T1w	sub-99964	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-99964_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-99964/ses-1/anat/sub-99964_ses-1_T1w.nii.gz
COPY	T1w	sub-99964	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-99964_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-99964/ses-1/anat/sub-99964_ses-1_T1w.json
COPY	T2w	sub-105979	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-105979_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-105979/ses-1/anat/sub-105979_ses-1_T2w.nii.gz
COPY	T2w	sub-105979	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-105979_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-105979/ses-1/anat/sub-105979_ses-1_T2w.json
COPY	T2w	sub-130687	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-130687_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-130687/ses-1/anat/sub-130687_ses-1_T2w.nii.gz
COPY	T2w	sub-130687	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-130687_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-130687/ses-1/anat/sub-130687_ses-1_T2w.json
COPY	T2w	sub-127305	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-127305_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-127305/ses-1/anat/sub-127305_ses-1_T2w.nii.gz
COPY	T2w	sub-127305	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-127305_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-127305/ses-1/anat/sub-127305_ses-1_T2w.json
COPY	T2w	sub-19981	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-19981_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-19981/ses-1/anat/sub-19981_ses-1_T2w.nii.gz
COPY	T2w	sub-19981	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-19981_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-19981/ses-1/anat/sub-19981_ses-1_T2w.json
COPY	T1w	sub-131224	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-131224_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-131224/ses-1/anat/sub-131224_ses-1_T1w.nii.gz
COPY	T1w	sub-131224	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-131224_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-131224/ses-1/anat/sub-131224_ses-1_T1w.json
COPY	T1w	sub-99352	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-99352_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-99352/ses-1/anat/sub-99352_ses-1_T1w.nii.gz
COPY	T1w	sub-99352	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-99352_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-99352/ses-1/anat/sub-99352_ses-1_T1w.json
COPY	T2w	sub-93856	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93856_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-93856/ses-1/anat/sub-93856_ses-1_T2w.nii.gz
COPY	T2w	sub-93856	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93856_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-93856/ses-1/anat/sub-93856_ses-1_T2w.json
COPY	T1w	sub-126176	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-126176_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-126176/ses-1/anat/sub-126176_ses-1_T1w.nii.gz
COPY	T1w	sub-126176	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-126176_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-126176/ses-1/anat/sub-126176_ses-1_T1w.json
COPY	T1w	sub-80557	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-80557_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-80557/ses-1/anat/sub-80557_ses-1_T1w.nii.gz
COPY	T1w	sub-80557	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-80557_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-80557/ses-1/anat/sub-80557_ses-1_T1w.json
COPY	T2w	sub-98394	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-98394_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-98394/ses-1/anat/sub-98394_ses-1_T2w.nii.gz
COPY	T2w	sub-98394	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-98394_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-98394/ses-1/anat/sub-98394_ses-1_T2w.json
COPY	T1w	sub-20940	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20940_ses-1_run-01_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20940/ses-1/anat/sub-20940_ses-1_run-01_T1w.nii.gz
COPY	T1w	sub-20940	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20940_ses-1_run-01_T1w.json	/cbica/projects/grmpy/data/bids/sub-20940/ses-1/anat/sub-20940_ses-1_run-01_T1w.json
COPY	T1w	sub-105309	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-105309_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-105309/ses-1/anat/sub-105309_ses-1_T1w.nii.gz
COPY	T1w	sub-105309	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-105309_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-105309/ses-1/anat/sub-105309_ses-1_T1w.json
COPY	T1w	sub-93856	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93856_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-93856/ses-1/anat/sub-93856_ses-1_T1w.nii.gz
COPY	T1w	sub-93856	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93856_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-93856/ses-1/anat/sub-93856_ses-1_T1w.json
COPY	T2w	sub-95057	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-95057_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-95057/ses-1/anat/sub-95057_ses-1_T2w.nii.gz
COPY	T2w	sub-95057	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-95057_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-95057/ses-1/anat/sub-95057_ses-1_T2w.json
COPY	T2w	sub-87457	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87457_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-87457/ses-1/anat/sub-87457_ses-1_T2w.nii.gz
COPY	T2w	sub-87457	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87457_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-87457/ses-1/anat/sub-87457_ses-1_T2w.json
COPY	T1w	sub-87457	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87457_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-87457/ses-1/anat/sub-87457_ses-1_T1w.nii.gz
COPY	T1w	sub-87457	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87457_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-87457/ses-1/anat/sub-87457_ses-1_T1w.json
COPY	T2w	sub-106880	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-106880_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-106880/ses-1/anat/sub-106880_ses-1_T2w.nii.gz
COPY	T2w	sub-106880	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-106880_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-106880/ses-1/anat/sub-106880_ses-1_T2w.json
COPY	T2w	sub-110354	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-110354_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-110354/ses-1/anat/sub-110354_ses-1_T2w.nii.gz
COPY	T2w	sub-110354	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-110354_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-110354/ses-1/anat/sub-110354_ses-1_T2w.json
COPY	T1w	sub-20320	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20320_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20320/ses-1/anat/sub-20320_ses-1_T1w.nii.gz
COPY	T1w	sub-20320	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20320_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-20320/ses-1/anat/sub-20320_ses-1_T1w.json
COPY	T1w	sub-116354	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-116354_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-116354/ses-1/anat/sub-116354_ses-1_T1w.nii.gz
COPY	T1w	sub-116354	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-116354_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-116354/ses-1/anat/sub-116354_ses-1_T1w.json
COPY	T2w	sub-121050	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-121050_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-121050/ses-1/anat/sub-121050_ses-1_T2w.nii.gz
